Id,employeenumber,WFO,WFH,Travel,Leaves,NoSwipe,month,year,is_active,CreatedBy,ModifiedBy,CreatedDate,ModifiedDate
1237,32694059,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 13:44:04.153,2025-08-01 13:45:05.320
1238,30349962,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 13:44:46.457,2025-08-19 07:08:16.017
1239,32135341,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 13:45:11.510,2025-08-01 13:45:11.807
1240,34237950,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 13:45:58.857,2025-08-01 13:46:15.970
1241,35021671,5,0,12,2,7,7,2025,1,34852320,34852320,2025-08-01 13:46:03.530,2025-08-18 08:19:40.120
1242,32733926,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 13:46:06.127,2025-08-07 13:26:30.260
1243,34587750,14,0,0,3,6,7,2025,1,34852320,NULL,2025-08-01 13:46:15.627,NULL
1244,33353558,11,4,0,5,7,7,2025,1,34852320,34852320,2025-08-01 13:46:45.910,2025-08-18 14:17:28.287
1245,34990519,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 13:47:40.963,2025-08-12 20:29:13.280
1246,36064294,13,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 13:47:50.920,2025-08-06 13:01:14.517
1247,32729487,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 13:47:59.733,2025-08-12 21:50:31.100
1248,34693056,15,0,1,0,7,7,2025,1,34852320,34852320,2025-08-01 13:48:32.017,2025-08-16 21:55:16.423
1249,34922479,14,1,0,4,5,7,2025,1,34852320,34852320,2025-08-01 13:50:17.440,2025-08-17 07:33:44.203
1250,35374380,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 13:50:40.723,2025-08-01 13:50:40.800
1251,34130770,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 13:51:30.667,2025-08-06 15:06:10.160
1252,31105624,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 13:52:32.567,2025-08-19 06:37:09.993
1253,35006876,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 13:52:38.160,2025-08-01 13:52:43.007
1254,33144641,22,0,0,2,0,7,2025,1,34852320,34852320,2025-08-01 13:52:46.333,2025-08-01 13:52:46.413
1255,33297094,15,0,0,1,7,7,2025,1,34852320,NULL,2025-08-01 13:52:58.787,NULL
1256,36060323,8,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 13:53:16.413,2025-08-16 23:16:10.303
1257,35043675,15,0,0,3,5,7,2025,1,34852320,34852320,2025-08-01 13:53:37.683,2025-08-18 16:33:05.727
1258,34001348,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 13:54:10.263,2025-08-13 12:16:50.273
1259,34960258,15,0,0,3,5,7,2025,1,34852320,34852320,2025-08-01 13:55:28.650,2025-08-05 17:23:00.467
1260,30344039,17,0,0,3,3,7,2025,1,34852320,34852320,2025-08-01 13:55:35.667,2025-08-01 13:56:49.440
1261,33724943,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 13:55:40.730,2025-08-13 15:37:29.620
1262,31052798,15,0,0,2,5,7,2025,1,34852320,34852320,2025-08-01 13:57:03.600,2025-08-13 20:03:46.297
1263,34750056,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 13:57:06.600,2025-08-18 16:37:43.200
1264,34773996,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 13:57:13.587,2025-08-01 13:57:17.103
1265,34756167,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 13:57:29.713,2025-08-01 13:58:15.233
1266,35541431,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 13:57:50.623,2025-08-18 14:53:48.697
1267,35348800,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 13:58:09.983,2025-08-12 12:54:05.330
1268,34684994,13,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 13:58:45.380,2025-08-01 13:58:52.537
1269,34492629,15,0,0,5,3,7,2025,1,34852320,34852320,2025-08-01 13:59:04.880,2025-08-01 13:59:04.990
1270,30237725,16,1,2,1,5,7,2025,1,34852320,34852320,2025-08-01 13:59:16.227,2025-08-04 10:50:32.327
1271,34493655,19,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 13:59:28.727,2025-08-01 13:59:44.087
1272,34793527,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 14:00:38.110,2025-08-01 14:00:39.643
1273,31356924,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:01:03.550,2025-08-19 11:44:32.717
1274,31106758,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:01:58.637,2025-08-18 12:47:53.847
1275,35581655,12,0,13,0,1,7,2025,1,34852320,34852320,2025-08-01 14:02:04.043,2025-08-01 14:02:04.153
1276,30600341,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-01 14:02:21.513,2025-08-18 22:15:57.907
1277,34823362,17,0,0,2,4,7,2025,1,34852320,34852320,2025-08-01 14:02:29.297,2025-08-10 08:08:49.707
1278,34202522,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:03:18.897,2025-08-01 14:03:18.977
1279,31115944,16,0,6,0,5,7,2025,1,34852320,34852320,2025-08-01 14:03:42.400,2025-08-06 10:43:20.760
1280,34600548,7,9,0,2,5,7,2025,1,34852320,34852320,2025-08-01 14:04:13.967,2025-08-18 12:24:27.533
1281,35753728,14,1,0,2,7,7,2025,1,34852320,NULL,2025-08-01 14:04:15.217,NULL
1282,32169448,23,0,0,1,2,7,2025,1,34852320,34852320,2025-08-01 14:06:03.497,2025-08-01 14:08:11.593
1283,34789024,16,0,6,0,4,7,2025,1,34852320,34852320,2025-08-01 14:06:56.803,2025-08-13 22:13:17.600
1284,35097581,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:07:27.353,2025-08-18 13:34:56.843
1285,35799699,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:07:39.183,2025-08-01 14:07:39.277
1286,31744391,10,4,0,6,7,7,2025,1,34852320,34852320,2025-08-01 14:08:49.207,2025-08-05 10:20:21.060
1287,30397990,22,0,0,1,0,7,2025,1,34852320,34852320,2025-08-01 14:09:06.243,2025-08-04 17:03:34.433
1288,34173082,10,2,0,6,7,7,2025,1,34852320,34852320,2025-08-01 14:09:22.607,2025-08-06 08:19:04.193
1289,34138335,17,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 14:09:25.840,2025-08-11 19:36:06.930
1290,32568123,13,0,0,4,6,7,2025,1,34852320,NULL,2025-08-01 14:09:35.577,NULL
1291,32248247,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 14:11:43.763,2025-08-16 11:10:08.330
1292,35802079,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 14:12:29.023,2025-08-18 10:27:35.837
1293,35017597,12,0,0,4,7,7,2025,1,34852320,34852320,2025-08-01 14:14:04.880,2025-08-13 15:55:25.203
1294,30581647,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 14:14:27.257,2025-08-18 10:33:38.053
1295,31525145,16,3,0,1,3,7,2025,1,34852320,NULL,2025-08-01 14:14:30.740,NULL
1296,36040694,19,0,0,4,0,7,2025,1,34852320,34852320,2025-08-01 14:14:31.740,2025-08-01 14:14:31.820
1297,30259540,11,0,6,1,7,7,2025,1,34852320,NULL,2025-08-01 14:15:07.777,NULL
1298,30269254,18,0,0,1,4,7,2025,1,34852320,34852320,2025-08-01 14:15:14.247,2025-08-01 14:15:27.343
1299,34943571,12,3,0,4,7,7,2025,1,34852320,34852320,2025-08-01 14:15:20.093,2025-08-01 14:15:20.140
1300,34472393,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:18:09.660,2025-08-01 14:18:09.923
1301,32713546,11,2,0,5,7,7,2025,1,34852320,34852320,2025-08-01 14:18:12.880,2025-08-07 06:18:22.900
1302,31527982,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 14:18:20.770,2025-08-19 08:35:01.303
1303,33268785,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:19:27.343,2025-08-18 08:23:43.977
1304,32234485,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:19:35.983,2025-08-19 08:54:55.307
1305,35785944,10,0,0,0,13,7,2025,1,34852320,34852320,2025-08-01 14:20:18.320,2025-08-19 09:54:26.053
1306,32453283,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 14:20:21.163,2025-08-01 14:20:21.287
1307,34714186,17,0,0,1,5,7,2025,1,34852320,34852320,2025-08-01 14:20:25.397,2025-08-18 13:19:06.347
1308,30240748,12,0,0,2,9,7,2025,1,34852320,34852320,2025-08-01 14:20:51.370,2025-08-13 15:36:44.897
1309,32714796,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 14:21:27.037,2025-08-05 13:10:07.220
1310,33356680,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:22:41.250,2025-08-19 06:46:54.263
1311,31708439,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 14:22:57.750,2025-08-19 08:03:46.223
1312,30763255,15,1,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:27:33.153,2025-08-13 17:33:58.760
1313,35336895,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 14:27:52.280,2025-08-10 23:59:49.180
1314,35538187,17,0,0,3,3,7,2025,1,34852320,34852320,2025-08-01 14:28:20.313,2025-08-11 15:36:52.680
1315,31327332,10,4,0,9,0,7,2025,1,34852320,NULL,2025-08-01 14:29:00.803,NULL
1316,34579518,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:29:09.773,2025-08-19 11:03:50.993
1317,34940841,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 14:30:23.393,2025-08-17 20:39:13.533
1318,34997326,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:30:44.283,2025-08-16 10:23:52.617
1319,30298428,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 14:31:03.850,2025-08-18 08:15:56.453
1320,32205060,16,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 14:32:11.907,2025-08-11 19:45:30.600
1321,35801837,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:32:27.143,2025-08-11 17:07:19.540
1322,35116668,13,0,0,1,9,7,2025,1,34852320,34852320,2025-08-01 14:32:51.317,2025-08-01 14:32:51.380
1323,31360474,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 14:33:12.833,2025-08-13 10:15:07.853
1324,31243155,11,0,7,1,6,7,2025,1,34852320,34852320,2025-08-01 14:33:22.353,2025-08-18 19:37:54.393
1325,35305188,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 14:34:42.753,2025-08-19 11:13:04.303
1326,31982935,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 14:35:24.807,2025-08-17 22:20:23.787
1327,31056552,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:36:32.673,2025-08-18 16:10:07.030
1328,33947882,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 14:36:46.770,2025-08-01 14:36:46.833
1329,35392994,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 14:36:48.817,2025-08-19 05:41:56.427
1330,30257515,14,0,0,2,7,7,2025,1,34852320,NULL,2025-08-01 14:36:49.987,NULL
1331,32577248,0,16,0,0,7,7,2025,1,34852320,34852320,2025-08-01 14:37:13.223,2025-08-18 21:53:48.947
1332,32079688,14,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:39:36.773,2025-08-04 19:42:37.260
1333,32535784,18,0,0,2,3,7,2025,1,34852320,34852320,2025-08-01 14:39:38.197,2025-08-04 06:35:53.380
1334,31069931,9,3,0,7,7,7,2025,1,34852320,34852320,2025-08-01 14:40:06.603,2025-08-01 14:40:06.683
1335,30263269,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 14:40:31.637,2025-08-01 14:40:31.747
1336,32475820,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 14:40:57.420,2025-08-14 13:54:17.977
1337,32701602,8,7,0,8,7,7,2025,1,34852320,34852320,2025-08-01 14:42:00.180,2025-08-04 11:57:34.007
1338,35992523,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 14:42:02.133,2025-08-07 00:35:28.540
1339,34620955,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 14:42:05.930,2025-08-16 13:45:04.197
1340,32765589,12,0,0,4,7,7,2025,1,34852320,NULL,2025-08-01 14:42:30.170,NULL
1341,33886402,13,3,0,3,7,7,2025,1,34852320,34852320,2025-08-01 14:42:37.200,2025-08-19 10:39:41.817
1342,34999547,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:42:52.810,2025-08-07 21:42:24.053
1343,35031312,19,0,1,2,2,7,2025,1,34852320,34852320,2025-08-01 14:43:27.733,2025-08-08 05:40:09.830
1344,31568278,14,2,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:44:07.660,2025-08-08 14:56:47.990
1345,35019336,4,0,0,12,7,7,2025,1,34852320,34852320,2025-08-01 14:45:05.857,2025-08-05 19:18:25.187
1346,30395395,9,4,0,7,7,7,2025,1,34852320,34852320,2025-08-01 14:46:48.370,2025-08-12 22:44:45.237
1347,35350967,15,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 14:47:29.767,2025-08-05 11:38:18.297
1348,33348397,8,7,0,8,7,7,2025,1,34852320,34852320,2025-08-01 14:47:35.563,2025-08-01 14:47:35.660
1349,34008751,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 14:47:38.393,2025-08-18 16:24:26.863
1350,34224642,21,0,0,0,2,7,2025,1,34852320,NULL,2025-08-01 14:48:50.560,NULL
1351,31705940,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 14:48:56.717,2025-08-18 06:48:39.963
1352,35030509,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 14:49:05.703,2025-08-18 10:58:26.250
1353,31644784,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 14:49:10.720,2025-08-18 06:40:31.330
1354,34716638,15,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 14:49:15.500,2025-08-17 08:27:40.120
1355,35239795,16,0,0,1,6,7,2025,1,34852320,34852320,2025-08-01 14:50:25.620,2025-08-17 17:31:08.253
1356,30243433,5,0,16,1,7,7,2025,1,34852320,34852320,2025-08-01 14:50:46.217,2025-08-18 15:23:05.047
1357,30468280,17,0,0,5,1,7,2025,1,34852320,34852320,2025-08-01 14:51:14.177,2025-08-11 10:17:44.870
1358,30327600,0,0,0,20,3,7,2025,1,34852320,34852320,2025-08-01 14:51:20.023,2025-08-18 21:24:06.363
1359,34203460,21,0,0,1,1,7,2025,1,34852320,34852320,2025-08-01 14:51:22.943,2025-08-01 14:51:23.053
1360,35382996,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 14:51:37.370,2025-08-01 14:51:37.447
1361,34948282,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:51:49.260,2025-08-18 18:51:00.230
1362,35681468,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 14:51:53.603,2025-08-01 14:54:13.140
1363,35317692,20,0,0,1,2,7,2025,1,34852320,34852320,2025-08-01 14:51:54.137,2025-08-01 14:51:54.167
1364,32711272,10,4,0,6,8,7,2025,1,34852320,34852320,2025-08-01 14:51:59.510,2025-08-18 11:32:24.177
1365,31177681,7,3,0,9,7,7,2025,1,34852320,34852320,2025-08-01 14:52:10.390,2025-08-18 14:59:45.743
1366,35365817,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 14:53:48.837,2025-08-01 14:53:48.980
1367,28302228,16,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 14:54:00.887,2025-08-01 14:54:00.947
1368,35108846,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 14:54:55.677,2025-08-01 14:55:03.630
1369,33404931,13,2,0,2,8,7,2025,1,34852320,34852320,2025-08-01 14:54:57.503,2025-08-04 12:19:28.803
1370,36025283,20,1,0,3,0,7,2025,1,34852320,34852320,2025-08-01 14:55:38.963,2025-08-07 14:05:33.130
1371,32691588,12,3,0,4,7,7,2025,1,34852320,34852320,2025-08-01 14:56:29.280,2025-08-01 14:57:03.517
1372,34828697,20,0,0,3,0,7,2025,1,34852320,34852320,2025-08-01 14:56:33.920,2025-08-08 08:23:12.283
1373,30271777,15,0,0,1,7,7,2025,1,34852320,NULL,2025-08-01 14:56:34.360,NULL
1374,33378112,16,0,0,0,10,7,2025,1,34852320,34852320,2025-08-01 14:56:49.063,2025-08-09 11:17:59.987
1375,33404762,12,1,0,3,8,7,2025,1,34852320,34852320,2025-08-01 14:56:51.517,2025-08-01 14:57:33.133
1376,33900789,16,0,0,3,4,7,2025,1,34852320,34852320,2025-08-01 14:58:15.420,2025-08-12 13:30:44.480
1377,34723988,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 14:58:31.967,2025-08-01 14:58:32.047
1378,35689111,16,0,0,4,3,7,2025,1,34852320,34852320,2025-08-01 14:58:57.707,2025-08-19 09:20:37.560
1379,30241471,15,0,3,1,5,7,2025,1,34852320,34852320,2025-08-01 14:59:06.427,2025-08-13 18:16:46.470
1380,30355810,19,0,1,1,3,7,2025,1,34852320,NULL,2025-08-01 15:00:05.823,NULL
1381,34217008,20,0,0,0,3,7,2025,1,34852320,34852320,2025-08-01 15:00:51.550,2025-08-04 15:47:46.320
1382,31016775,10,0,4,2,7,7,2025,1,34852320,34852320,2025-08-01 15:02:36.690,2025-08-01 15:02:54.690
1383,35543064,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 15:04:33.470,2025-08-18 12:40:20.353
1384,35360304,12,3,0,4,7,7,2025,1,34852320,34852320,2025-08-01 15:04:48.270,2025-08-07 12:23:43.787
1385,36001557,15,0,0,0,8,7,2025,1,34852320,34852320,2025-08-01 15:05:04.100,2025-08-01 15:05:04.490
1386,35375245,0,14,0,5,4,7,2025,1,34852320,34852320,2025-08-01 15:06:12.343,2025-08-18 10:57:10.710
1387,31342342,10,0,6,2,6,7,2025,1,34852320,34852320,2025-08-01 15:06:52.087,2025-08-09 08:34:28.630
1388,34627306,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:06:59.790,2025-08-18 19:31:30.667
1389,35370295,14,1,0,2,7,7,2025,1,34852320,34852320,2025-08-01 15:07:46.890,2025-08-12 15:08:08.983
1390,35006288,7,7,0,9,7,7,2025,1,34852320,34852320,2025-08-01 15:07:58.077,2025-08-01 15:07:58.233
1391,30244245,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 15:09:08.837,2025-08-12 08:50:29.033
1392,34996700,15,0,0,1,7,7,2025,1,34852320,NULL,2025-08-01 15:10:48.083,NULL
1393,35287974,17,0,0,0,6,7,2025,1,34852320,34852320,2025-08-01 15:11:02.240,2025-08-01 15:26:40.380
1394,35483128,15,1,0,2,6,7,2025,1,34852320,34852320,2025-08-01 15:11:11.667,2025-08-01 15:11:11.773
1395,35493313,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:11:12.633,2025-08-01 15:11:12.807
1396,35172482,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:11:32.230,2025-08-01 15:11:32.323
1397,35105812,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 15:11:42.950,2025-08-14 10:00:09.387
1398,35538070,15,0,0,1,8,7,2025,1,34852320,34852320,2025-08-01 15:11:49.107,2025-08-18 11:36:46.320
1399,35583591,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:11:59.657,2025-08-14 11:43:22.283
1400,35491262,21,0,0,1,1,7,2025,1,34852320,34852320,2025-08-01 15:12:12.317,2025-08-11 10:53:25.353
1401,34766003,16,0,0,1,6,7,2025,1,34852320,NULL,2025-08-01 15:12:22.880,NULL
1402,31541270,12,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 15:12:27.410,2025-08-16 16:40:33.947
1403,36069663,3,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 15:12:48.977,2025-08-19 05:55:04.207
1404,32722162,19,0,0,2,2,7,2025,1,34852320,34852320,2025-08-01 15:13:44.793,2025-08-01 15:13:44.920
1405,34141535,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:14:00.140,2025-08-01 15:14:53.003
1406,34099608,4,0,0,7,12,7,2025,1,34852320,34852320,2025-08-01 15:14:06.077,2025-08-01 15:14:32.910
1407,30257436,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:14:28.610,2025-08-19 11:57:17.720
1408,34955512,11,0,0,4,6,7,2025,1,34852320,34852320,2025-08-01 15:14:45.707,2025-08-18 18:02:23.157
1409,35649450,13,2,4,2,7,7,2025,1,34852320,34852320,2025-08-01 15:15:08.177,2025-08-14 14:36:32.073
1410,34768984,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 15:15:11.833,2025-08-18 16:05:25.967
1411,31196964,16,0,0,3,4,7,2025,1,34852320,34852320,2025-08-01 15:15:51.903,2025-08-14 13:14:12.063
1412,35805469,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 15:16:42.923,2025-08-01 15:16:45.863
1413,34198074,14,1,0,3,6,7,2025,1,34852320,NULL,2025-08-01 15:17:07.680,NULL
1414,33727003,12,3,0,4,7,7,2025,1,34852320,34852320,2025-08-01 15:17:49.107,2025-08-17 12:48:17.200
1415,35392128,15,0,0,3,5,7,2025,1,34852320,34852320,2025-08-01 15:17:56.280,2025-08-17 00:45:14.060
1416,34796212,14,0,0,2,7,7,2025,1,34852320,34852320,2025-08-01 15:18:16.737,2025-08-19 11:11:27.573
1417,34750261,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 15:18:27.520,2025-08-01 15:18:27.673
1418,31215328,16,0,0,5,2,7,2025,1,34852320,34852320,2025-08-01 15:18:30.643,2025-08-01 15:18:30.830
1419,35025515,14,0,0,2,6,7,2025,1,34852320,34852320,2025-08-01 15:18:48.897,2025-08-01 15:18:48.957
1420,35649067,12,3,0,3,7,7,2025,1,34852320,34852320,2025-08-01 15:19:37.747,2025-08-11 17:03:50.047
1421,32462157,15,1,0,3,5,7,2025,1,34852320,34852320,2025-08-01 15:20:12.080,2025-08-17 13:59:48.957
1422,35595908,19,0,0,0,4,7,2025,1,34852320,34852320,2025-08-01 15:20:24.253,2025-08-08 23:12:37.257
1423,35098152,23,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 15:20:33.973,2025-08-01 15:20:52.613
1424,35120724,13,4,0,4,6,7,2025,1,34852320,NULL,2025-08-01 15:20:56.367,NULL
1425,34844606,5,0,0,11,7,7,2025,1,34852320,34852320,2025-08-01 15:20:58.820,2025-08-14 15:28:13.140
1426,31308488,6,3,0,10,7,7,2025,1,34852320,34852320,2025-08-01 15:21:14.290,2025-08-07 09:00:45.313
1427,34877615,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:21:20.717,2025-08-18 13:51:16.620
1428,35836220,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 15:22:50.037,2025-08-18 15:52:50.593
1429,36076192,2,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 15:22:59.163,2025-08-01 15:22:59.273
1430,32599590,8,5,0,8,7,7,2025,1,34852320,34852320,2025-08-01 15:23:12.790,2025-08-13 11:17:47.157
1431,35020869,14,0,0,4,5,7,2025,1,34852320,34852320,2025-08-01 15:23:47.827,2025-08-01 15:23:47.937
1432,35373498,20,0,0,3,0,7,2025,1,34852320,34852320,2025-08-01 15:24:04.077,2025-08-01 15:24:04.233
1433,34821426,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 15:25:06.590,2025-08-18 23:04:34.983
1434,35584279,14,1,0,3,7,7,2025,1,34852320,34852320,2025-08-01 15:26:24.597,2025-08-09 12:24:43.357
1435,31239295,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 15:30:47.807,2025-08-01 15:30:47.867
1436,34844768,13,1,0,3,7,7,2025,1,34852320,NULL,2025-08-01 15:31:52.627,NULL
1437,30240837,13,2,0,3,7,7,2025,1,34852320,34852320,2025-08-01 15:32:48.680,2025-08-19 10:47:53.553
1438,35376379,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 15:32:58.040,2025-08-01 15:33:14.637
1439,34460226,8,4,0,8,7,7,2025,1,34852320,34852320,2025-08-01 15:34:00.003,2025-08-01 15:34:00.083
1440,31040640,15,0,0,1,7,7,2025,1,34852320,34852320,2025-08-01 15:34:05.363,2025-08-01 15:34:10.647
1441,35376672,14,0,0,2,7,7,2025,1,34852320,NULL,2025-08-01 15:34:33.867,NULL
1442,34063824,3,18,0,0,2,7,2025,1,34852320,34852320,2025-08-01 15:37:52.020,2025-08-01 15:37:52.100
1443,34927624,13,0,0,3,7,7,2025,1,34852320,34852320,2025-08-01 15:39:30.133,2025-08-12 08:41:23.227
1444,31330015,12,1,0,4,7,7,2025,1,34852320,34852320,2025-08-01 15:39:38.023,2025-08-19 11:47:44.347
1445,36037617,3,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 15:39:59.383,2025-08-04 15:23:19.493
1446,35627303,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:41:31.987,2025-08-18 16:44:26.717
1447,36069681,3,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 15:42:08.587,2025-08-14 14:30:23.610
1448,32213346,22,0,0,0,1,7,2025,1,34852320,34852320,2025-08-01 15:42:33.297,2025-08-19 09:25:30.770
1449,32166076,10,0,4,3,7,7,2025,1,34852320,NULL,2025-08-01 15:43:33.693,NULL
1450,31615832,14,0,0,3,6,7,2025,1,34852320,34852320,2025-08-01 15:44:23.187,2025-08-12 18:52:06.440
1451,34802713,10,2,0,6,7,7,2025,1,34852320,NULL,2025-08-01 15:45:32.930,NULL
1452,35569811,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 15:45:56.310,2025-08-01 15:45:58.200
1453,30286930,18,0,0,3,2,7,2025,1,34852320,NULL,2025-08-01 15:45:57.480,NULL
1454,35417851,15,0,0,1,7,7,2025,1,34852320,NULL,2025-08-01 15:46:28.033,NULL
1455,35126988,18,0,0,0,5,7,2025,1,34852320,34852320,2025-08-01 15:46:57.037,2025-08-01 15:46:57.130
1456,34267864,12,2,0,4,7,7,2025,1,34852320,34852320,2025-08-01 15:46:57.397,2025-08-14 09:59:31.117
1457,35917972,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 15:47:04.817,2025-08-01 15:47:33.853
1458,30253207,14,0,2,1,6,7,2025,1,34852320,34852320,2025-08-01 15:47:09.460,2025-08-01 15:47:09.537
1459,34796427,0,18,5,0,1,7,2025,1,34852320,34852320,2025-08-01 15:47:23.493,2025-08-18 00:54:09.653
1460,30313893,16,0,0,0,7,7,2025,1,34852320,34852320,2025-08-01 15:47:53.683,2025-08-06 09:18:47.973
1461,35918178,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 15:48:10.640,2025-08-01 15:48:10.733
1462,33870375,16,1,0,1,6,7,2025,1,34852320,34852320,2025-08-01 15:50:22.000,2025-08-13 21:27:15.160
1463,35349355,22,0,0,1,3,7,2025,1,34852320,34852320,2025-08-01 15:50:45.253,2025-08-18 14:07:36.290
1464,28300515,23,0,0,0,0,7,2025,1,34852320,34852320,2025-08-01 15:51:50.263,2025-08-18 17:23:30.557
